,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2193,1,0,1,37,9,108286.5,0,1,1,114153.44,0
2194,4,0,0,34,2,0.0,0,1,1,171706.66,0
2195,3,1,0,58,9,0.0,0,0,0,119071.56,1
2196,3,2,1,47,2,118079.47,1,1,1,143007.49,1
2197,1,1,1,35,2,127283.78,0,1,1,31302.35,0
2198,0,1,1,48,8,0.0,0,1,0,71139.8,0
2199,3,0,1,29,6,141389.06,0,1,0,54122.89,0
2200,2,0,1,37,8,130091.5,0,1,1,120031.29,0
2201,1,0,1,35,4,143744.77,0,1,0,104076.51,0
2202,4,1,1,28,9,97408.03,0,1,1,175853.64,0
2203,1,1,1,30,9,111927.45,0,1,1,175795.87,0
2204,0,0,1,31,3,0.0,0,1,0,15360.91,0
2205,0,1,1,38,2,0.0,0,0,0,168460.12,0
2206,1,0,1,34,1,0.0,0,1,1,181177.9,0
2207,0,0,0,33,1,188285.68,0,0,0,58363.94,0
2208,2,0,0,46,2,109705.52,0,1,0,20276.87,1
2209,1,1,1,33,9,0.0,0,0,0,91514.62,0
2210,2,2,0,34,1,127122.79,1,0,1,76703.1,0
2211,2,0,1,40,0,98241.04,0,1,0,110887.14,0
2212,3,2,0,37,8,170840.08,0,0,0,109843.16,0
2213,0,2,0,41,4,87541.06,0,1,1,12577.21,1
2214,4,0,0,26,4,62610.96,0,0,1,179365.1,0
2215,0,0,1,36,9,0.0,0,1,1,65816.53,0
2216,2,0,0,47,5,113328.93,0,1,0,124170.9,0
2217,1,1,1,35,2,104832.49,0,1,0,175015.12,0
2218,2,1,0,31,9,102289.85,0,1,1,115441.66,0
2219,1,2,0,34,6,125227.82,0,0,1,128247.03,0
2220,2,2,0,49,5,140510.89,0,1,0,141914.94,0
2221,3,2,0,35,6,132253.22,0,1,0,115566.57,1
2222,2,2,1,43,2,39043.29,0,1,1,175423.69,0
2223,2,0,1,34,8,0.0,0,1,1,133447.49,0
2224,1,1,1,55,9,99685.06,0,1,0,114474.98,0
2225,2,2,1,38,3,125385.49,0,0,1,52044.66,0
2226,3,1,1,46,2,131365.37,0,1,1,180290.68,0
2227,1,1,1,58,6,98308.51,0,1,1,132034.13,0
2228,1,0,0,37,8,0.0,0,1,0,20968.88,0
2229,3,1,1,44,5,140856.16,0,1,0,158735.1,0
2230,2,0,0,30,8,0.0,0,1,1,196134.44,0
2231,3,0,1,35,2,172274.01,0,1,0,22374.97,0
2232,1,1,1,36,8,0.0,0,1,0,161668.15,0
2233,0,1,1,38,0,122447.76,0,0,0,67339.34,0
2234,2,0,0,38,10,0.0,0,1,1,56229.72,1
2235,1,1,0,56,6,157559.59,0,1,0,140991.23,1
2236,1,2,1,41,3,126550.7,0,0,0,177644.52,1
2237,1,0,0,30,2,158584.82,1,1,0,142342.55,1
2238,4,0,1,28,2,163569.61,0,1,1,154559.28,0
2239,0,0,0,31,3,0.0,0,1,1,176570.28,1
2240,3,2,0,33,6,127211.45,0,0,0,191961.83,0
2241,2,2,1,42,3,118199.97,0,1,0,9452.88,1
2242,1,2,0,30,2,101014.08,0,1,1,165257.31,0
2243,3,1,1,38,6,119208.85,0,1,0,169763.89,1
2244,0,0,0,66,6,0.0,0,1,1,160663.11,0
2245,1,0,0,58,10,53772.73,0,1,1,192072.1,1
2246,2,1,0,39,6,0.0,0,1,0,93275.61,0
2247,1,2,0,41,2,138878.81,0,0,1,112269.67,0
2248,0,1,0,37,1,130922.81,0,0,0,2186.83,0
2249,3,0,1,35,9,0.0,0,1,1,43075.7,0
2250,2,1,1,20,8,0.0,0,1,1,12368.11,0
2251,2,1,0,25,8,130866.19,0,1,0,42410.21,0
2252,2,2,0,33,7,187257.94,0,0,1,190430.81,0
2253,2,1,0,41,7,0.0,0,1,1,138394.37,0
2254,2,0,1,36,6,147733.64,0,0,1,172501.38,0
2255,0,1,1,43,1,0.0,0,1,1,197916.43,0
2256,2,0,1,33,2,163139.27,0,1,1,7035.36,0
2257,2,1,0,35,4,0.0,0,1,1,159676.55,0
2258,0,0,0,36,5,119540.15,0,0,1,80603.99,0
2259,2,0,0,41,4,129553.76,0,1,0,187599.8,0
2260,0,0,1,55,9,0.0,0,1,1,94450.97,0
2261,3,2,0,61,1,66101.89,0,1,1,143981.27,0
2262,0,0,1,43,2,140431.98,0,1,0,26450.57,1
2263,3,0,0,49,2,0.0,0,0,0,164482.92,0
2264,1,0,0,29,0,0.0,0,1,1,84012.81,0
2265,1,0,0,35,5,0.0,0,1,0,101192.08,0
2266,1,2,0,37,4,116471.43,0,1,0,175324.74,1
2267,0,0,1,39,4,0.0,0,1,0,197226.32,0
2268,1,0,0,56,9,123785.24,0,1,0,99504.03,1
2269,1,0,0,33,4,0.0,0,0,1,83700.66,0
2270,0,0,0,38,8,88758.95,0,0,0,28226.15,1
2271,1,2,1,25,5,153611.83,0,1,0,35321.65,0
2272,0,2,0,57,4,112044.72,0,1,1,41229.73,1
2273,2,1,0,27,7,123826.07,0,0,1,78970.58,0
2274,0,0,0,65,9,106804.26,1,1,0,107890.69,1
2275,0,0,0,48,6,0.0,0,1,1,191870.28,0
2276,0,0,0,59,2,68892.77,0,1,0,7905.06,1
2277,2,0,0,43,6,0.0,0,1,0,65731.53,0
2278,0,0,0,33,5,125827.43,0,0,1,145698.73,0
2279,3,1,1,34,9,0.0,0,1,0,50046.25,0
2280,2,0,1,36,7,0.0,0,1,1,60830.24,0
2281,4,2,0,40,5,148495.64,0,0,0,158853.98,0
2282,0,0,1,37,1,133043.66,0,0,0,111243.09,0
2283,2,0,1,45,9,74989.58,0,1,1,171014.69,0
2284,1,2,1,39,7,60263.23,0,1,0,170835.32,0
2285,1,2,1,50,3,129370.91,1,1,1,47775.34,1
2286,1,2,1,44,5,157955.83,0,0,0,139297.71,0
2287,0,0,1,26,4,0.0,0,1,0,195167.38,0
2288,1,0,0,30,7,70729.17,0,1,1,160948.87,0
2289,1,0,1,48,8,0.0,0,0,1,44965.54,1
2290,1,1,1,50,2,0.0,0,1,0,52137.73,0
2291,1,1,1,27,8,90721.52,0,1,0,109296.18,0
2292,2,0,1,27,2,0.0,0,1,1,20092.89,0
2293,2,1,0,45,0,57784.22,0,1,0,197804.0,1
2294,1,0,1,33,9,131765.72,0,1,0,118782.06,0
2295,2,0,1,40,7,0.0,0,0,1,152876.13,1
2296,3,2,1,47,9,110022.74,0,0,1,135655.29,1
2297,2,0,0,40,9,131569.63,0,1,1,103970.58,0
2298,1,2,1,61,2,164523.5,0,1,1,35786.76,0
2299,1,2,0,25,2,114330.95,0,1,1,25325.07,0
2300,1,1,0,45,10,135923.16,0,1,0,18732.84,0
2301,2,0,0,61,8,0.0,0,1,1,118522.73,0
2302,2,0,0,49,4,0.0,0,0,1,89972.25,0
2303,2,1,1,45,0,124693.48,0,0,1,187194.15,0
2304,3,1,0,35,7,147936.42,0,1,1,106785.7,0
2305,1,0,1,29,0,0.0,0,1,0,142516.35,0
2306,2,0,0,34,2,126558.92,0,1,0,73334.43,0
2307,1,2,1,57,6,106938.11,0,0,1,186612.47,0
2308,0,2,0,33,4,140002.35,0,1,0,123613.81,0
2309,1,2,1,46,9,123444.72,0,1,1,31368.08,1
2310,3,0,1,32,6,147107.91,0,1,1,40066.95,0
2311,1,0,1,19,9,128514.84,0,0,0,175969.19,0
2312,0,0,0,55,5,0.0,0,0,0,10034.77,1
2313,1,2,0,40,9,106756.01,0,1,0,151167.94,0
2314,0,1,0,28,3,0.0,0,1,0,191387.76,0
2315,1,0,0,37,6,0.0,0,1,0,51229.17,0
2316,1,2,0,50,5,155393.32,0,1,1,87351.42,1
2317,1,0,0,36,2,110414.48,0,1,1,48984.95,0
2318,2,1,1,33,2,0.0,0,1,1,182738.0,0
2319,1,2,0,37,9,157098.52,0,1,1,153535.27,0
2320,1,2,0,38,5,85626.6,0,1,1,125079.65,0
2321,0,2,1,45,6,93796.42,0,1,1,162321.26,0
2322,0,1,0,41,1,0.0,0,1,0,3414.72,0
2323,1,0,1,51,6,125268.03,0,1,0,165082.25,0
2324,2,0,0,29,2,148143.84,0,1,1,52021.39,0
2325,3,1,1,29,10,115545.33,0,1,0,148256.43,0
2326,1,1,1,35,7,0.0,0,0,0,122899.01,0
2327,1,0,1,30,5,44928.88,0,1,1,10771.46,0
2328,2,1,1,29,2,0.0,0,1,1,18255.51,0
2329,4,0,1,35,3,162442.35,0,1,0,183566.78,0
2330,0,1,0,39,5,0.0,0,1,1,175224.12,0
2331,0,2,1,28,0,96213.82,0,1,0,147913.56,0
2332,0,0,0,29,6,156569.43,0,1,0,180598.66,0
2333,0,1,1,36,8,0.0,0,1,0,186136.48,0
2334,4,1,0,37,1,0.0,0,0,0,7455.2,0
2335,2,2,0,48,6,110463.25,0,1,1,80552.11,1
2336,1,0,1,33,7,154575.76,0,1,0,25722.28,1
2337,2,1,0,35,9,0.0,0,0,0,170996.86,0
2338,0,0,1,37,3,0.0,0,1,1,20603.32,0
2339,1,2,1,26,5,147037.32,0,0,0,141763.26,0
2340,0,2,1,41,0,119276.31,0,0,0,122284.38,1
2341,2,0,0,25,7,108664.85,0,1,0,190011.85,0
2342,1,1,1,44,5,0.0,0,1,0,128046.98,0
2343,2,2,1,38,5,163034.82,0,1,1,135662.17,0
2344,2,2,0,49,4,93059.34,0,1,0,7571.51,1
2345,3,1,1,38,9,179581.31,0,1,0,23596.24,0
2346,0,2,1,46,4,113625.93,0,0,0,92727.42,1
2347,1,2,1,55,7,119961.48,0,1,0,65156.83,1
2348,4,0,1,45,3,129209.48,0,0,0,60151.77,0
2349,2,2,0,42,5,137227.04,1,1,0,149097.38,1
2350,1,2,0,58,3,119024.75,0,1,0,35199.24,1
2351,1,0,1,35,7,74623.5,1,1,0,129451.29,1
2352,1,1,0,45,2,157929.45,0,1,1,145134.49,1
2353,0,0,0,26,7,92606.86,0,1,0,192709.69,0
2354,2,2,1,35,2,127862.93,0,1,0,139083.7,0
2355,0,1,0,42,1,0.0,0,1,1,83629.6,1
2356,1,2,0,37,4,142711.81,0,1,0,35625.41,0
2357,1,0,0,38,4,0.0,0,1,0,35338.96,0
2358,1,0,1,43,1,163159.85,0,0,1,15602.8,0
2359,1,2,1,32,3,108586.86,0,1,1,182355.21,0
2360,0,2,0,41,5,110624.99,0,1,0,89327.67,0
2361,2,2,0,43,5,154846.24,0,1,1,151903.6,0
2362,2,2,1,45,4,122917.71,0,1,1,11.58,1
2363,0,0,0,33,9,0.0,0,0,1,77519.62,0
2364,2,0,0,31,2,82787.93,0,0,0,91423.69,0
2365,2,2,1,32,5,102500.34,0,0,0,106287.77,0
2366,2,0,1,34,9,0.0,0,1,0,161800.77,0
2367,1,2,1,39,9,159492.79,0,1,0,80582.34,1
2368,0,1,1,48,10,0.0,0,1,1,185094.48,0
2369,1,1,0,54,7,118241.02,0,1,0,172586.89,1
2370,0,0,0,35,2,113090.4,0,1,0,195649.79,0
2371,2,0,0,22,9,65763.57,0,1,1,145792.01,0
2372,2,2,0,43,1,125537.38,0,1,0,138510.01,1
2373,1,0,1,31,3,94263.91,0,1,0,168895.06,0
2374,1,1,1,29,4,133434.57,0,1,0,97983.44,0
2375,4,1,0,39,6,0.0,0,1,1,85167.88,0
2376,3,1,1,31,9,0.0,0,1,1,18210.36,0
2377,0,0,1,50,9,94748.76,0,0,1,13608.18,0
2378,1,0,0,38,4,98640.74,0,1,1,110457.99,0
2379,1,0,1,26,9,74681.9,0,0,0,31231.35,0
2380,4,0,1,34,4,0.0,0,1,0,141582.66,0
2381,1,1,0,41,7,179915.85,0,0,0,14666.35,1
2382,2,0,1,30,1,128207.23,0,1,1,55400.17,0
2383,2,0,1,42,9,132739.26,0,0,0,174667.65,0
2384,2,0,0,40,10,0.0,0,1,0,154189.08,0
2385,1,0,1,27,4,120509.81,0,0,0,142170.44,0
2386,0,0,1,46,4,124547.13,0,1,0,94499.06,0
2387,3,1,0,39,4,0.0,0,0,1,182081.45,0
2388,3,2,1,34,4,88815.56,0,1,0,68562.26,1
2389,1,1,0,35,1,82231.51,0,1,0,88798.02,0
2390,1,2,1,32,7,184715.86,0,1,0,113781.99,0
2391,4,0,1,31,3,0.0,0,1,0,121866.87,0
2392,1,1,1,51,4,0.0,0,1,1,150390.57,0
2393,4,2,1,28,4,147972.19,0,1,0,60708.72,1
2394,0,0,1,43,9,0.0,0,1,1,78858.07,0
2395,2,0,1,52,8,170008.84,0,0,0,56407.42,1
2396,1,0,0,27,3,0.0,0,0,1,125698.97,0
2397,2,1,0,34,10,0.0,0,1,0,23235.38,0
2398,2,1,0,42,8,95386.82,0,1,1,75732.25,0
2399,0,2,1,51,7,90373.28,0,1,0,179861.79,0
2400,2,2,1,34,4,133467.77,0,1,1,42976.64,0
2401,1,1,1,30,3,0.0,0,0,1,10486.69,0
2402,0,0,1,31,3,96288.26,0,1,0,56794.73,0
2403,1,0,0,26,4,91547.84,0,0,1,28157.34,0
2404,1,2,1,37,8,138292.64,0,0,0,152422.91,1
2405,2,0,1,35,9,0.0,0,1,0,167033.83,0
2406,2,1,1,32,8,71667.74,0,1,1,126082.18,0
2407,2,2,0,43,0,118994.84,0,1,0,181499.77,1
2408,1,1,1,55,7,0.0,0,1,1,41967.03,0
2409,1,2,1,37,2,145610.07,0,0,0,186300.59,0
2410,1,0,0,33,1,138162.81,0,1,0,85412.54,0
2411,0,2,0,31,9,135020.21,0,1,1,23343.18,0
2412,3,0,1,38,2,0.0,0,1,0,180698.32,0
2413,4,2,0,25,8,135161.67,0,1,1,136071.05,0
2414,0,0,0,52,9,0.0,0,1,0,175149.2,1
2415,2,0,1,32,6,94486.47,0,1,1,146949.74,0
2416,4,0,1,46,9,117640.39,0,1,0,88920.68,0
2417,2,1,0,33,8,111379.55,0,1,1,45098.62,0
2418,1,0,1,40,6,0.0,0,1,1,20339.79,1
2419,0,1,0,57,0,136820.99,0,0,1,108528.74,0
2420,1,0,0,46,7,98752.51,0,1,0,145560.38,0
2421,1,2,0,25,2,158266.42,1,1,1,199357.24,0
2422,3,0,0,29,4,105599.67,0,1,1,43106.17,0
2423,1,0,0,29,10,0.0,0,1,0,137508.31,0
2424,0,0,1,31,2,0.0,0,1,1,91957.39,0
2425,2,1,0,39,4,139723.9,0,1,1,120612.11,0
2426,3,0,0,41,3,141806.46,0,1,0,102921.17,0
2427,3,2,0,49,5,132571.67,0,1,1,31686.33,1
2428,0,0,1,40,2,180516.9,0,1,0,180002.42,0
2429,4,0,1,31,8,0.0,0,1,1,28407.4,0
2430,3,2,0,41,4,92805.72,0,0,1,73743.95,1
2431,0,0,1,22,4,0.0,1,1,1,186233.26,1
2432,0,2,1,39,3,135309.36,0,1,0,31728.86,1
2433,3,1,0,74,6,128917.84,0,1,1,48244.64,0
2434,3,0,0,52,2,56580.93,0,1,0,113266.28,1
2435,1,2,1,42,8,131390.75,0,1,0,71178.09,0
2436,2,1,1,37,4,0.0,0,0,0,25684.93,0
2437,1,0,1,41,8,0.0,0,0,0,29737.14,0
2438,1,2,0,61,1,97361.66,0,1,1,149922.38,1
2439,0,0,0,42,6,0.0,0,1,0,180702.12,1
2440,2,1,1,59,7,0.0,0,0,1,27597.59,0
2441,2,1,1,29,10,0.0,0,1,1,95025.27,0
2442,2,0,0,34,1,0.0,0,1,0,167035.07,0
2443,0,0,1,57,0,0.0,0,0,1,116781.71,0
2444,1,2,0,29,4,102714.65,0,0,0,21170.81,0
2445,1,0,0,34,5,67816.72,0,1,1,29641.58,0
2446,3,0,1,51,8,81710.46,0,1,1,116520.07,0
2447,1,0,1,26,2,75237.54,0,0,1,44220.4,0
2448,3,2,1,28,10,124023.18,0,1,0,166188.28,0
2449,0,2,0,46,5,100727.5,0,0,1,140857.76,1
2450,1,0,0,46,10,107238.85,0,1,0,37024.28,0
2451,0,0,1,24,5,0.0,0,1,0,27513.47,0
2452,2,0,0,29,0,139994.66,0,1,0,17744.72,0
2453,3,1,0,59,9,126224.87,0,1,1,4423.63,0
2454,2,2,0,51,1,145751.03,0,0,0,109718.44,1
2455,1,0,1,47,5,0.0,0,0,1,107243.31,1
2456,1,1,0,25,4,121166.89,0,0,1,115288.24,0
2457,0,1,0,38,1,0.0,0,0,1,41233.97,0
2458,0,1,1,88,10,0.0,0,1,1,52952.24,0
2459,0,0,1,63,9,70655.48,0,0,0,78955.8,1
2460,1,2,1,41,1,129901.21,0,1,0,26025.6,1
2461,1,0,1,40,8,125470.81,0,1,1,174536.17,0
2462,2,0,0,53,9,169406.33,1,1,1,147311.47,1
2463,1,0,1,32,2,0.0,0,0,1,77965.44,0
2464,1,2,1,40,4,107041.3,0,1,1,5635.63,0
2465,3,1,0,32,10,95153.77,0,0,1,81310.1,0
2466,0,2,1,32,3,145166.09,0,0,0,111421.45,0
2467,1,0,0,27,4,0.0,0,0,0,190269.21,0
2468,2,0,1,38,9,65962.63,0,1,1,100950.48,0
2469,2,2,1,36,6,140418.81,0,1,1,113033.73,1
2470,2,1,0,31,3,139799.63,0,0,1,120663.57,0
2471,1,2,1,49,9,171787.84,0,1,0,187192.23,0
2472,2,0,1,38,6,149238.97,0,1,1,97825.23,0
2473,0,2,0,57,4,163146.46,0,1,0,169621.69,1
2474,2,0,0,37,8,0.0,0,1,0,191557.1,1
2475,1,0,1,32,10,0.0,0,1,0,103287.62,0
2476,0,2,0,38,9,61482.47,0,1,1,167538.66,0
2477,0,0,0,41,8,145150.28,0,1,0,64869.32,1
2478,3,0,0,41,5,126670.37,0,1,0,102426.06,0
2479,1,0,0,40,8,84390.8,0,0,1,107876.2,0
2480,1,2,1,37,2,89728.86,0,1,1,37294.88,0
2481,0,0,0,57,1,0.0,0,1,0,89248.99,0
2482,0,1,1,40,4,118628.8,0,0,0,91973.63,0
2483,3,0,1,37,3,0.0,0,1,0,16870.2,0
2484,4,0,1,39,6,96863.13,0,1,1,121681.19,0
2485,3,0,0,38,6,142263.45,0,0,1,33730.43,0
2486,2,1,0,36,7,0.0,0,1,0,104786.59,0
2487,2,0,0,32,3,0.0,0,1,0,94790.34,0
2488,1,1,0,21,1,0.0,0,0,0,28726.07,0
2489,2,0,1,28,6,122724.37,0,1,1,67057.27,0
2490,2,2,0,35,4,174902.26,0,1,0,69079.85,0
2491,1,1,0,26,4,0.0,0,1,1,179780.74,0
2492,0,2,0,31,3,108914.17,0,1,1,183572.39,1
2493,3,1,1,23,10,98052.66,0,1,1,142587.32,0
2494,1,0,1,46,5,123873.19,0,1,1,177844.06,0
2495,0,2,0,56,2,111920.13,1,1,0,197634.11,1
2496,0,0,0,45,4,0.0,0,0,1,121053.19,0
2497,1,0,1,20,3,0.0,0,1,1,149613.77,0
2498,2,0,1,37,8,0.0,0,1,1,142.81,0
2499,1,0,0,37,8,75150.34,1,0,1,131766.67,1
2500,2,0,1,38,10,0.0,0,0,0,53311.78,0
2501,2,2,0,38,5,114753.76,0,1,0,107665.02,0
2502,0,0,1,32,0,0.0,0,1,0,109523.88,0
2503,0,0,0,32,6,111871.93,0,0,0,112132.86,0
2504,1,1,0,45,0,0.0,0,0,0,113645.4,0
2505,1,2,0,37,4,135927.06,0,0,0,180890.4,0
2506,2,1,1,44,8,0.0,0,1,1,70974.13,0
2507,1,0,1,33,1,0.0,0,0,0,53379.52,0
2508,2,0,1,46,2,57037.74,0,1,1,158531.01,0
2509,1,0,0,50,10,0.0,1,1,0,179267.94,1
2510,1,0,0,52,2,79468.96,0,1,1,84606.03,0
2511,2,2,0,34,7,121063.85,0,1,0,56984.58,0
2512,2,0,1,51,1,118537.47,0,1,1,116912.45,0
2513,1,0,1,39,10,0.0,0,1,0,102999.33,0
2514,1,2,0,26,4,105082.07,0,1,0,132801.57,0
2515,0,0,1,40,4,0.0,0,1,0,85455.62,1
2516,4,0,0,36,6,0.0,0,1,1,98657.01,0
2517,1,2,1,36,2,104702.65,0,1,0,107948.72,0
2518,3,0,0,50,2,95813.76,1,1,1,67944.09,1
2519,1,1,0,62,0,167026.61,0,1,1,192892.05,0
2520,0,2,1,61,7,102453.26,0,1,0,187247.56,1
2521,1,2,1,25,4,148045.45,0,1,1,114722.42,0
2522,0,0,1,35,1,0.0,0,0,0,111687.57,0
2523,3,0,0,24,1,0.0,0,1,0,184182.25,0
2524,3,1,1,52,4,0.0,0,1,1,52759.82,1
2525,0,0,1,34,10,104498.79,0,0,1,126451.14,0
2526,2,1,0,29,6,0.0,0,0,0,12048.67,0
2527,4,0,1,42,6,0.0,0,1,1,95804.33,0
2528,1,0,1,26,8,149542.52,0,0,1,197911.52,0
2529,2,0,0,29,10,87946.39,0,1,1,182531.74,0
2530,1,0,0,45,3,68639.57,0,1,0,168002.31,1
2531,1,2,1,47,4,148826.32,0,1,1,79450.61,0
2532,4,0,0,60,2,0.0,0,0,1,60615.83,0
2533,1,0,1,61,5,108166.09,0,0,1,8643.21,0
2534,2,2,0,35,5,103214.71,0,1,0,172172.7,0
2535,1,2,1,40,1,134760.21,0,0,0,174434.06,1
2536,2,0,1,58,3,0.0,0,0,1,194930.3,1
2537,0,0,0,33,0,90124.64,0,1,0,137476.71,0
2538,2,1,1,38,6,0.0,0,1,1,94415.6,0
2539,1,2,0,46,6,87361.02,0,1,0,120376.87,1
2540,0,2,0,45,8,111257.59,0,0,0,97623.42,1
2541,1,0,0,61,3,131583.59,1,0,1,66238.23,1
2542,0,2,1,41,9,95020.8,1,1,1,131710.59,1
2543,4,1,0,24,1,0.0,0,0,1,69052.87,0
2544,1,2,1,34,5,80242.37,0,0,0,56780.97,0
2545,2,0,0,43,0,0.0,0,1,1,170072.9,0
2546,1,0,1,50,1,0.0,1,1,1,191849.15,1
2547,2,1,0,59,0,122661.39,0,0,1,84803.76,0
2548,0,0,1,50,4,0.0,0,1,1,31840.59,1
2549,1,0,0,36,8,0.0,0,1,1,12096.61,1
2550,4,0,1,42,0,0.0,0,1,0,44165.84,0
2551,0,0,0,53,3,0.0,0,1,1,91406.62,0
2552,1,1,0,46,7,81742.84,0,1,0,83282.21,0
2553,2,1,1,71,8,0.0,0,1,1,198446.91,1
2554,3,1,1,30,2,145127.85,0,0,0,7554.68,0
2555,3,0,1,38,9,148912.44,0,1,0,80416.16,0
2556,1,1,0,41,4,0.0,0,1,1,164549.74,0
2557,4,0,1,26,4,89900.24,0,1,0,175477.03,0
2558,2,2,0,30,8,119027.28,0,1,1,137903.54,0
2559,0,2,0,40,2,105222.86,0,1,0,93795.86,0
2560,1,1,0,30,6,0.0,0,0,0,67997.13,1
2561,1,1,1,34,1,116114.93,0,1,1,49492.15,0
2562,3,0,0,58,9,187911.55,0,0,1,35825.18,0
2563,4,0,0,27,5,0.0,0,1,1,67494.23,0
2564,1,0,0,38,6,144432.04,0,1,1,73963.17,1
2565,2,0,0,50,4,77065.9,0,0,1,145159.26,0
2566,1,2,0,29,6,180520.29,0,1,1,123850.58,0
2567,0,0,1,42,1,0.0,0,0,0,23822.04,0
2568,1,2,0,47,6,130024.87,0,1,1,45750.21,1
2569,1,2,0,40,2,110086.69,0,1,0,159773.14,0
2570,0,1,0,31,5,174853.46,0,1,0,84238.63,0
2571,2,0,1,44,7,108724.98,0,0,1,72330.46,0
2572,2,0,1,58,9,91285.13,0,1,1,26767.85,0
2573,2,1,1,40,2,0.0,0,1,1,164768.82,0
2574,1,2,0,51,9,110610.41,0,0,1,1112.76,1
2575,0,2,1,54,5,102994.04,0,1,0,176680.16,1
2576,1,1,1,36,4,59893.85,0,1,0,43999.64,0
2577,1,2,1,29,8,149318.55,0,1,0,140746.13,0
2578,1,0,0,32,1,116409.55,0,0,1,152790.92,0
2579,0,2,1,30,0,127760.07,0,1,0,81537.85,1
2580,2,2,0,38,6,132591.36,0,1,1,7387.8,1
2581,2,0,1,31,0,0.0,0,1,0,183038.33,0
2582,1,0,0,46,5,113402.14,0,1,1,138849.06,0
2583,2,0,0,31,7,0.0,0,1,0,170333.38,0
2584,3,0,1,40,0,0.0,0,0,0,60416.76,0
2585,2,0,1,28,9,0.0,0,1,1,100240.2,0
2586,2,0,1,50,6,136953.47,0,1,1,2704.98,0
2587,0,0,1,33,8,0.0,0,0,1,68815.05,0
2588,3,0,1,32,5,0.0,0,1,1,64839.23,0
2589,3,0,1,44,8,123863.64,0,1,0,144494.94,0
2590,4,1,1,22,7,120811.89,0,1,1,185510.34,0
2591,1,2,1,38,2,148430.55,0,1,1,56055.72,0
2592,0,2,1,40,6,47869.69,0,1,1,155061.97,0
2593,2,2,1,53,7,150926.99,0,0,0,119817.19,0
2594,0,2,0,47,6,103163.35,0,1,0,16259.64,1
2595,1,0,1,29,10,130206.28,0,1,0,184654.87,0
2596,4,0,0,28,4,136674.51,0,0,0,5278.78,0
2597,1,1,0,40,2,200322.45,0,1,1,113244.73,0
2598,1,1,1,48,1,0.0,0,1,1,8908.0,0
2599,0,1,1,62,7,80927.56,0,0,1,64490.67,0
2600,2,0,0,24,10,0.0,1,1,0,154971.63,1
2601,1,1,0,41,9,0.0,0,1,1,155786.39,0
2602,1,2,1,28,0,142574.71,0,1,0,129084.82,0
2603,1,2,0,34,7,160426.07,0,0,1,188533.11,0
2604,0,0,1,25,5,116160.23,0,1,0,13411.67,0
2605,1,1,0,34,5,98683.47,0,1,0,15733.19,0
2606,1,0,1,32,3,118829.03,0,1,1,73127.61,0
2607,4,0,1,31,1,118870.92,0,1,0,101704.19,0
2608,1,0,1,32,1,0.0,0,1,1,101986.16,0
2609,2,0,0,46,2,0.0,0,1,1,114442.66,0
2610,2,0,1,38,4,107192.38,0,1,1,15669.17,0
2611,0,0,1,42,3,108010.78,0,1,1,157486.1,0
2612,0,1,1,34,3,0.0,0,0,0,131281.28,0
2613,1,0,1,26,7,129837.72,0,0,1,197001.15,0
2614,0,2,0,58,3,106458.31,1,1,0,128881.87,1
2615,0,0,1,63,9,97009.15,0,1,1,85101.0,0
2616,3,1,1,35,9,122929.42,0,0,0,149822.04,0
2617,2,2,1,45,6,152296.83,1,0,1,108040.86,1
2618,0,0,0,30,1,0.0,0,0,0,135795.53,0
2619,4,1,1,49,8,0.0,0,0,0,25867.67,1
2620,1,0,1,35,6,128993.76,0,1,0,130483.56,0
2621,0,0,0,36,5,0.0,0,1,0,183479.12,0
2622,1,2,1,27,0,185267.45,0,1,1,77027.34,0
2623,0,0,0,28,9,0.0,0,0,0,94141.75,0
2624,1,1,0,29,3,116805.82,0,0,0,4092.75,0
2625,0,2,1,29,5,129750.68,0,1,0,109257.59,0
2626,0,2,0,29,2,129177.01,0,0,1,104617.99,0
2627,0,2,1,25,6,82506.72,0,1,0,167705.07,0
2628,1,2,1,48,2,107247.69,0,1,1,103712.05,1
2629,3,1,0,42,3,0.0,0,0,0,161242.99,1
2630,0,2,0,36,3,157780.93,0,1,0,6089.13,0
2631,1,0,1,35,1,172170.36,0,1,1,159777.37,0
2632,1,1,1,48,2,0.0,0,1,1,7919.08,0
2633,0,0,1,41,1,0.0,0,1,1,188274.6,0
2634,1,1,0,42,9,75361.44,0,1,0,27608.12,1
2635,1,0,0,27,4,0.0,0,1,1,183569.25,0
2636,2,1,1,30,2,0.0,0,1,1,145537.32,0
2637,1,0,0,29,0,98263.46,0,1,0,164717.95,0
2638,1,0,1,43,9,0.0,0,1,1,76357.43,0
2639,2,2,0,40,3,109308.79,0,1,0,120158.72,1
2640,1,1,0,31,8,0.0,0,1,0,151843.54,0
2641,0,2,0,28,6,164365.44,0,0,1,5698.97,0
2642,1,1,0,22,5,98800.0,0,1,0,122865.55,0
2643,1,0,1,27,4,193125.85,0,1,1,152665.85,0
2644,2,0,1,27,5,51522.75,0,0,1,192131.77,0
2645,3,0,1,23,5,84284.48,0,1,1,62851.6,0
2646,0,1,0,39,5,0.0,0,1,0,140941.47,0
